,Unnamed: 0,idNum,systemTime,trail,moveCondition,leapDirection,trajetoryIndex,chaseTheta,frogDisappearPos,frogPos,mousePos,predictError,predictScore,reactionTime,ID_Index
652,52,2,2024-04-20 14:41:04,53,2,-1,54,37.98284760076768,"(1.0393867543495796, 0.38449374238261114)","(0.48665085956907506, 0.845886233241744)","(0.31449560288857137, 0.7011009561439683)",0.4498898036942371,91,881,num_2_2024_04_20_14_34_38
653,53,2,2024-04-20 14:41:09,54,2,-1,52,77.8974534768179,"(1.361510620638431, 0.5837985027422115)","(1.1953233654045485, 1.284356706032865)","(1.1668255444841906, 1.1794126955204127)",0.2174890446863608,95,501,num_2_2024_04_20_14_34_38
654,54,2,2024-04-20 14:41:13,55,2,1,81,74.18180569143334,"(0.2454517897136105, 0.5821028919951416)","(0.419993937369943, 1.2806263623893117)","(0.49790837513066666, 1.139853077978)",0.3217935811387027,93,686,num_2_2024_04_20_14_34_38
655,55,2,2024-04-20 14:41:17,56,2,1,3,23.738869101057933,"(0.6562829895469923, 0.22483157149444333)","(1.3238225770033836, 0.4946294572877754)","(1.191999846556635, 0.5104955261668889)",0.2655482208873778,94,326,num_2_2024_04_20_14_34_38
656,56,2,2024-04-20 14:41:21,57,2,1,34,29.11523759619764,"(0.6299164195041923, 0.28140467007471104)","(1.2658161229092229, 0.6190902741643646)","(1.2675227527739683, 0.6399633653966031)",0.0418854878488765,99,831,num_2_2024_04_20_14_34_38
657,57,2,2024-04-20 14:41:25,58,2,-1,63,31.699015447275485,"(1.012262324457495, 0.3494452172464151)","(0.42697711380648856, 0.7687794779421131)","(0.23178003893625393, 0.6579450097340636)",0.4489373113514052,91,651,num_2_2024_04_20_14_34_38
658,58,2,2024-04-20 14:41:30,59,2,1,81,74.18180569143334,"(0.2454517897136105, 0.5821028919951416)","(0.419993937369943, 1.2806263623893117)","(0.4835230596606984, 1.186605353255397)",0.2269440418922111,95,725,num_2_2024_04_20_14_34_38
659,59,2,2024-04-20 14:41:34,60,2,1,9,65.6922132157961,"(0.2636134208229559, 0.5772613346887272)","(0.4599495258105034, 1.2699749363151995)","(0.42957812664831746, 1.2081833264603494)",0.1377043926027465,97,561,num_2_2024_04_20_14_34_38
660,60,2,2024-04-20 14:41:38,61,2,1,83,20.81083883453204,"(0.6492057449460538, 0.24160515250766101)","(1.3082526388813187, 0.5315313355168543)","(1.2171741486290795, 0.575229445781746)",0.2020377808960479,95,633,num_2_2024_04_20_14_34_38
661,61,2,2024-04-20 14:41:42,62,2,1,52,35.8904102349516,"(0.6090336997505738, 0.31762350750258195)","(1.2198741394512627, 0.6987717165056807)","(1.2567337661714921, 0.7694312046263175)",0.1593912838699164,96,795,num_2_2024_04_20_14_34_38
662,62,2,2024-04-20 14:41:47,63,2,1,54,33.273614667472614,"(0.5943376826941973, 0.3400444904251958)","(1.1875429019272332, 0.7480978789354304)","(1.3286603435213336, 0.794605506698762)",0.2971672375093656,94,647,num_2_2024_04_20_14_34_38
663,63,2,2024-04-20 14:41:51,64,2,-1,7,52.63148131111855,"(1.1691273638100732, 0.500523025065509)","(0.7720802003821612, 1.10115065514412)","(0.6921101339752381, 0.963632963470889)",0.3181592497115963,93,733,num_2_2024_04_20_14_34_38
664,64,2,2024-04-20 14:41:55,65,2,1,57,62.94242610200413,"(0.328510484627485, 0.5547819016652511)","(0.6027230661804658, 1.2205201836635524)","(0.7352660803851429, 1.1290640913755239)",0.3220674924984365,93,533,num_2_2024_04_20_14_34_38
665,65,2,2024-04-20 14:41:59,66,2,-1,5,21.616688711333268,"(0.9388174680925286, 0.21230677304768064)","(0.2653984298035625, 0.4670749007048982)","(0.20660573686380948, 0.46733957975698415)",0.1175865774331185,97,596,num_2_2024_04_20_14_34_38
666,66,2,2024-04-20 14:42:03,67,2,-1,67,28.175867886843548,"(0.9854713262454637, 0.30864258274644873)","(0.3680369177400208, 0.6790136820421873)","(0.24616535440622217, 0.6651376674690477)",0.2453179302852367,95,593,num_2_2024_04_20_14_34_38
667,67,2,2024-04-20 14:42:08,68,2,1,7,53.157050713468216,"(0.48693313508528907, 0.45856597014286793)","(0.951252897187636, 1.008845134314309)","(1.0984952960018413, 0.9780182789408572)",0.300869533324843,93,373,num_2_2024_04_20_14_34_38
668,68,2,2024-04-20 14:42:12,69,2,-1,21,36.50501524303425,"(1.001167649108688, 0.33341608495129194)","(0.4025688280391135, 0.7335153868928422)","(0.350458891563492, 0.6543486808665715)",0.1895554042758293,96,619,num_2_2024_04_20_14_34_38
669,69,2,2024-04-20 14:42:16,70,2,-1,34,25.9850194600412,"(0.9497277165190904, 0.23916608043931542)","(0.28940097634199846, 0.5261653769664947)","(0.23897269667123805, 0.686715640674)",0.3365673695835764,93,1021,num_2_2024_04_20_14_34_38
670,70,2,2024-04-20 14:42:20,71,2,-1,83,50.277291873961246,"(1.0999655424375112, 0.44718277332952483)","(0.6199241933625235, 0.9838021013249539)","(0.6057982411554286, 0.8809173995185715)",0.2076998256286736,95,535,num_2_2024_04_20_14_34_38
671,71,2,2024-04-20 14:42:24,72,2,1,67,47.49930193366227,"(0.5268839779055388, 0.42162788025407405)","(1.0391447513921859, 0.9275813365589627)","(1.0661283361944127, 1.0571375140256827)",0.2646727561995545,94,461,num_2_2024_04_20_14_34_38
672,72,2,2024-04-20 14:42:28,73,2,1,63,36.61382614629181,"(0.5861000686037888, 0.3517196657899473)","(1.1694201509283353, 0.7737832647378835)","(1.2027888331591112, 0.8125871510362223)",0.1023564467080194,97,439,num_2_2024_04_20_14_34_38
673,73,2,2024-04-20 14:42:32,74,2,1,52,35.8904102349516,"(0.6090336997505738, 0.31762350750258195)","(1.2198741394512627, 0.6987717165056807)","(1.249541108436508, 0.7694312046263175)",0.1532695965968714,96,544,num_2_2024_04_20_14_34_38
674,74,2,2024-04-20 14:42:37,75,2,-1,81,63.87106002018852,"(1.2350556918212068, 0.5383349455159498)","(0.9171225220066547, 1.1843368801350902)","(0.796403671132508, 1.136256749110508)",0.2598825885334795,94,546,num_2_2024_04_20_14_34_38
675,75,2,2024-04-20 14:42:41,76,2,1,93,34.39778293385848,"(0.6139317686877168, 0.3096354907524579)","(1.230649891112977, 0.6811980796554065)","(1.2819080682439365, 0.8701284129160953)",0.3915204799178902,92,640,num_2_2024_04_20_14_34_38
676,76,2,2024-04-20 14:42:45,77,2,-1,81,63.87106002018852,"(1.2350556918212068, 0.5383349455159498)","(0.9171225220066547, 1.1843368801350902)","(0.8755229062173334, 1.075119158363143)",0.2337437809472039,95,384,num_2_2024_04_20_14_34_38
677,77,2,2024-04-20 14:42:49,78,2,1,5,27.511137598210976,"(0.6263211736073079, 0.288072945992202)","(1.2579065819360769, 0.6337604811828444)","(1.418568565208635, 0.7478532314213652)",0.394103684459109,92,471,num_2_2024_04_20_14_34_38
678,78,2,2024-04-20 14:42:53,79,2,-1,17,34.64093117193906,"(1.00226719454953, 0.335055300478003)","(0.4049878280089654, 0.7371216610516059)","(0.3324772472260317, 0.8845137283860636)",0.3285252248373244,93,489,num_2_2024_04_20_14_34_38
679,79,2,2024-04-20 14:42:57,80,2,1,81,74.18180569143334,"(0.2454517897136105, 0.5821028919951416)","(0.419993937369943, 1.2806263623893117)","(0.5338716638055873, 1.301687877015143)",0.2316179956435642,95,563,num_2_2024_04_20_14_34_38
680,80,2,2024-04-20 14:43:25,81,3,1,83,0.0,"(0.34143066821415635, 0.0)","(0.6311474700711432, 0.0)","(0.9042935371572699, 0.032183786790444424)",0.5500711593850075,88,636,num_2_2024_04_20_14_34_38
681,81,2,2024-04-20 14:43:29,82,3,-1,81,0.0,"(0.9495677767775811, 0.0)","(0.2890491089106768, 0.0)","(0.17064244818888882, 0.024991129055460304)",0.2420305256346916,95,611,num_2_2024_04_20_14_34_38
682,82,2,2024-04-20 14:43:33,83,3,1,81,0.0,"(0.30971427165524607, 0.0)","(0.5613713976415421, 0.0)","(0.9510458124346667, -0.04693544829438112)",0.7849817471787701,84,584,num_2_2024_04_20_14_34_38
683,83,2,2024-04-20 14:43:37,84,3,1,46,0.0,"(0.4407837426855342, 0.0)","(0.8497242339081754, 0.0)","(1.1704218733516827, -0.05053177716187318)",0.6493086675773703,87,858,num_2_2024_04_20_14_34_38
684,84,2,2024-04-20 14:43:42,85,3,-1,5,0.0,"(0.9330798656364931, 0.0)","(0.2527757044002851, 0.0)","(0.21020206573130154, 0.014202142452984123)",0.0897600258416189,98,570,num_2_2024_04_20_14_34_38
685,85,2,2024-04-20 14:43:46,86,3,1,54,0.0,"(0.460516837465845, 0.0)","(0.8931370424248593, 0.0)","(1.0984952960018413, -0.018164817354444418)",0.4123201324296855,91,857,num_2_2024_04_20_14_34_38
686,86,2,2024-04-20 14:43:51,87,3,1,81,0.0,"(0.30971427165524607, 0.0)","(0.5613713976415421, 0.0)","(0.7892110133975239, 0.0789360620678412)",0.4822521846611438,90,800,num_2_2024_04_20_14_34_38
687,87,2,2024-04-20 14:43:55,88,3,1,3,0.0,"(0.57473762663048, 0.0)","(1.1444227785870555, 0.0)","(1.2747154105089524, -0.02895380395692082)",0.2669418865349588,94,747,num_2_2024_04_20_14_34_38
688,88,2,2024-04-20 14:43:59,89,3,-1,17,0.0,"(1.1183353664405722, 0.0)","(0.6603378061692582, 0.0)","(0.4691377441907301, -0.02535747508942876)",0.3857484426073758,92,721,num_2_2024_04_20_14_34_38
689,89,2,2024-04-20 14:44:04,90,3,-1,34,0.0,"(0.9559944141566311, 0.0)","(0.3031877111445882, 0.0)","(0.1850277636588571, 0.017798471320476184)",0.2389858470384934,95,632,num_2_2024_04_20_14_34_38
690,90,2,2024-04-20 14:44:08,91,3,-1,54,0.0,"(1.3572452947467746, 0.0)","(1.1859396484429032, 0.0)","(1.0445503629894604, -0.04693544829438112)",0.2979521192918733,94,1495,num_2_2024_04_20_14_34_38
691,91,2,2024-04-20 14:44:13,92,3,-1,63,0.0,"(1.1486892240577182, 0.0)","(0.7271162929269809, 0.0)","(0.5482569792755556, 0.021394800187968244)",0.3602687416634532,92,1006,num_2_2024_04_20_14_34_38
692,92,2,2024-04-20 14:44:17,93,3,1,9,0.0,"(0.6667534464763459, 0.0)","(1.346857582247961, 0.0)","(1.188403517689143, 0.014202142452984123)",0.3181785123195148,93,934,num_2_2024_04_20_14_34_38
693,93,2,2024-04-20 14:44:22,94,3,1,52,0.0,"(0.5719031836731189, 0.0)","(1.138187004080861, 0.0)","(1.2171741486290795, -0.018164817354444418)",0.1620978666534692,96,910,num_2_2024_04_20_14_34_38
694,94,2,2024-04-20 14:44:26,95,3,-1,83,0.0,"(1.0279113572122947, 0.0)","(0.4614049858670493, 0.0)","(0.3324772472260317, -0.00018317301698411725)",0.2578557375234508,94,981,num_2_2024_04_20_14_34_38
695,95,2,2024-04-20 14:44:31,96,3,1,34,0.0,"(0.4917153619192347, 0.0)","(0.9617737962223162, 0.0)","(0.9582384701696509, -0.0217611462219367)",0.0440929026121512,99,1171,num_2_2024_04_20_14_34_38
696,96,2,2024-04-20 14:44:36,97,3,1,93,0.0,"(0.6605472483569582, 0.0)","(1.3332039463853083, 0.0)","(1.2783117393764445, -0.010972159619460298)",0.1119561106330309,97,1096,num_2_2024_04_20_14_34_38
697,97,2,2024-04-20 14:44:40,98,3,-1,93,0.0,"(0.9396091188994652, 0.0)","(0.2671400615788232, 0.0)","(0.3756331936359365, -0.02535747508942876)",0.2228341198871773,95,1018,num_2_2024_04_20_14_34_38
698,98,2,2024-04-20 14:44:45,99,3,-1,67,0.0,"(0.9811355340650075, 0.0)","(0.3584981749430152, 0.0)","(0.350458891563492, 0.050165431127904725)",0.1016110339973928,97,1050,num_2_2024_04_20_14_34_38
699,99,2,2024-04-20 14:44:50,100,3,-1,3,0.0,"(1.1964700785179263, 0.0)","(0.832234172739437, 0.0)","(0.6741284896377778, -0.0073758307519682376)",0.3165552710559339,93,1085,num_2_2024_04_20_14_34_38
700,100,2,2024-04-20 14:44:54,101,3,-1,7,0.0,"(1.1744290544879243, 0.0)","(0.7837439198734342, 0.0)","(0.5051010328656508, -0.014568488486952358)",0.5580469490529513,88,1018,num_2_2024_04_20_14_34_38
701,101,2,2024-04-20 14:44:59,102,3,1,63,0.0,"(0.6299887060820575, 0.0)","(1.2659751533805257, 0.0)","(1.2063851620266033, 0.046569102260412665)",0.1512567136348178,96,494,num_2_2024_04_20_14_34_38
702,102,2,2024-04-20 14:45:03,103,3,-1,21,0.0,"(1.3583457091244808, 0.0)","(1.188360560073857, 0.0)","(0.8863118928198096, -0.00018317301698411725)",0.6040974455906939,87,855,num_2_2024_04_20_14_34_38
703,103,2,2024-04-20 14:45:07,104,3,-1,63,0.0,"(1.1486892240577182, 0.0)","(0.7271162929269809, 0.0)","(0.4871193885281905, 0.010605813585492063)",0.4804622665842235,90,819,num_2_2024_04_20_14_34_38
704,104,2,2024-04-20 14:45:12,105,3,-1,52,0.0,"(1.107937534150112, 0.0)","(0.6374625751302465, 0.0)","(0.41519281117834916, 0.007009484718000003)",0.4447605236225177,91,838,num_2_2024_04_20_14_34_38
705,105,2,2024-04-20 14:45:16,106,3,1,21,0.0,"(0.4503919346632961, 0.0)","(0.8708622562592517, 0.0)","(1.127265926941778, -0.04693544829438112)",0.5213282215497944,89,1335,num_2_2024_04_20_14_34_38
706,106,2,2024-04-20 14:45:21,107,3,1,57,0.0,"(0.3908980431585879, 0.0)","(0.7399756949488924, 0.0)","(1.0445503629894604, 0.003413155850507943)",0.6091875837371672,87,939,num_2_2024_04_20_14_34_38
707,107,2,2024-04-20 14:45:26,108,3,-1,81,0.0,"(0.9495677767775811, 0.0)","(0.2890491089106768, 0.0)","(0.30730294515358725, 0.021394800187968244)",0.0562473114972112,98,465,num_2_2024_04_20_14_34_38
708,108,2,2024-04-20 14:45:30,109,3,-1,57,0.0,"(1.4056880169532697, 0.0)","(1.2925136372971928, 0.0)","(0.8935045505547937, -0.018164817354444418)",0.798844695526042,84,1487,num_2_2024_04_20_14_34_38
709,109,2,2024-04-20 14:45:35,110,3,1,63,0.0,"(0.6299887060820575, 0.0)","(1.2659751533805257, 0.0)","(1.2315594640990477, 0.035780115657936484)",0.0992906107386705,98,615,num_2_2024_04_20_14_34_38
710,110,2,2024-04-20 14:45:39,111,3,1,17,0.0,"(0.5554607279942101, 0.0)","(1.1020136015872624, 0.0)","(1.0661283361944127, 0.017798471320476184)",0.0801133660174397,98,807,num_2_2024_04_20_14_34_38
711,111,2,2024-04-20 14:45:43,112,3,-1,52,0.0,"(1.107937534150112, 0.0)","(0.6374625751302465, 0.0)","(0.4835230596606984, 0.014202142452984123)",0.3091865150568769,93,875,num_2_2024_04_20_14_34_38
712,112,2,2024-04-20 14:45:48,113,3,-1,81,0.0,"(0.9495677767775811, 0.0)","(0.2890491089106768, 0.0)","(0.1131011863090158, 0.053761759995396785)",0.3679565099608525,92,1215,num_2_2024_04_20_14_34_38
713,113,2,2024-04-20 14:45:53,114,3,1,7,0.0,"(0.6400791542911016, 0.0)","(1.2881741394404234, 0.0)","(1.195596175424127, 0.007009484718000003)",0.185685888504372,96,829,num_2_2024_04_20_14_34_38
714,114,2,2024-04-20 14:45:57,115,3,-1,9,0.0,"(1.0844608085570089, 0.0)","(0.5858137788254199, 0.0)","(0.5770276102154921, 0.010605813585492063)",0.0275448754328123,99,1120,num_2_2024_04_20_14_34_38
715,115,2,2024-04-20 14:46:02,116,3,-1,46,0.0,"(0.9868947480018847, 0.0)","(0.3711684456041461, 0.0)","(0.15266080385142852, 0.003413155850507943)",0.4370685947866481,91,883,num_2_2024_04_20_14_34_38
716,116,2,2024-04-20 14:46:06,117,3,1,5,0.0,"(0.614195722264907, 0.0)","(1.231230588982796, 0.0)","(1.188403517689143, 0.010605813585492063)",0.0882415167005155,98,1035,num_2_2024_04_20_14_34_38
717,117,2,2024-04-20 14:46:11,118,3,1,81,0.0,"(0.30971427165524607, 0.0)","(0.5613713976415421, 0.0)","(0.7892110133975239, -0.014568488486952358)",0.4566098175231359,90,1288,num_2_2024_04_20_14_34_38
718,118,2,2024-04-20 14:46:16,119,3,1,52,0.0,"(0.5719031836731189, 0.0)","(1.138187004080861, 0.0)","(1.2819080682439365, 0.024991129055460304)",0.2917553825767986,94,843,num_2_2024_04_20_14_34_38
719,119,2,2024-04-20 14:46:20,120,3,1,67,0.0,"(0.3893542258805024, 0.0)","(0.7365792969371058, 0.0)","(1.1668255444841906, 0.014202142452984123)",0.8609611707355966,82,891,num_2_2024_04_20_14_34_38
720,0,2,2024-04-20 18:01:52,1,1,1,15,59.0104424884655,"(0.597452059187276, 0.46218519395389124)","(1.1943945302120065, 0.5750148376134512)","(1.0121834031820318, 0.9384586613984445)",0.8131231342447238,83,73,num_2_2024_04_20_18_00_33
721,1,2,2024-04-20 18:01:55,2,1,-1,15,71.8450160667231,"(1.1459319383303426, 0.6143046042625234)","(0.7210502643267532, 0.9705253044158938)","(0.519486348335619, 1.1794126955204127)",0.5805581948164482,88,332,num_2_2024_04_20_18_00_33
722,2,2,2024-04-20 18:01:59,3,1,-1,44,68.83919471669913,"(1.1650837611370894, 0.6215925297598055)","(0.763184274501596, 0.9894739107088278)","(0.5662386236130159, 1.2657245883402224)",0.6785337907451069,86,321,num_2_2024_04_20_18_00_33
723,3,2,2024-04-20 18:02:03,4,1,-1,69,62.299714017773454,"(1.0506426768574135, 0.5386656833227301)","(0.511413889086309, 0.7738641099724312)","(0.4691377441907301, 1.1182751047730477)",0.6939919474079863,86,815,num_2_2024_04_20_18_00_33
724,4,2,2024-04-20 18:02:07,5,1,-1,70,47.46843068350835,"(0.9398741064571113, 0.2776703381069132)","(0.2677230342056438, 0.09527621241130713)","(0.3180919317560635, 0.7838165200962858)",1.3807603429232311,72,449,num_2_2024_04_20_18_00_33
725,5,2,2024-04-20 18:02:12,6,1,1,57,61.04413940076188,"(0.546384328254473, 0.5418454369674448)","(1.0820455221598393, 0.7821314694486897)","(1.253137437304, 1.136256749110508)",0.7865803382319131,84,309,num_2_2024_04_20_18_00_33
726,6,2,2024-04-20 18:02:15,7,1,1,70,64.53741526819495,"(0.5553495631280284, 0.5305642770964185)","(1.101769038881661, 0.7528004537840223)","(1.2351557929665398, 1.139853077978)",0.818783878836765,83,618,num_2_2024_04_20_18_00_33
727,7,2,2024-04-20 18:02:20,8,1,1,84,78.15188701257648,"(0.35531629590631914, 0.6315415623880376)","(0.6616958509939018, 1.0153413955422306)","(0.8431559464099048, 1.2693209172077144)",0.6242863562622938,87,333,num_2_2024_04_20_18_00_33
728,8,2,2024-04-20 18:02:24,9,1,1,98,54.58231017148383,"(0.6366924868613477, 0.36447842245756745)","(1.280723471094965, 0.3209772317230084)","(1.127265926941778, 0.8125871510362223)",1.0300087972918912,79,662,num_2_2024_04_20_18_00_33
729,9,2,2024-04-20 18:02:28,10,1,1,44,53.48704519510337,"(0.6443469623260598, 0.33931257976593754)","(1.2975633171173315, 0.25554604072476916)","(1.0984952960018413, 0.794605506698762)",1.1492835766459095,77,385,num_2_2024_04_20_18_00_33
730,10,2,2024-04-20 18:02:32,11,1,-1,43,79.07606768270024,"(1.3483231816469816, 0.6097162003889842)","(1.1663109996233592, 0.9585954543446924)","(0.8467522752773968, 1.0859081449656192)",0.68797180029056,86,329,num_2_2024_04_20_18_00_33
731,11,2,2024-04-20 18:02:36,12,1,-1,49,57.09312024983432,"(0.9876529994958501, 0.4304550786437542)","(0.37283659889087034, 0.49251653780709614)","(0.4511560998532698, 0.8413577819761587)",0.715050090173881,85,342,num_2_2024_04_20_18_00_33
732,12,2,2024-04-20 18:02:40,13,1,1,56,83.73612570554947,"(0.20409437858087645, 0.5882591900893188)","(0.3290076328779275, 0.9028072275655626)","(0.6993027917102222, 1.247742944002762)",1.0121248008594168,79,393,num_2_2024_04_20_18_00_33
733,13,2,2024-04-20 18:02:44,14,1,1,6,73.78991114208493,"(0.4289855571100819, 0.6228586537584448)","(0.82376822564218, 0.9927658331052901)","(0.9366604969646984, 1.1650273800504445)",0.4119160374653783,91,307,num_2_2024_04_20_18_00_33
734,14,2,2024-04-20 18:02:47,15,1,1,63,81.4657645096084,"(0.3010864610987407, 0.6240766555823928)","(0.5423902144172305, 0.9959326378475539)","(0.9834127722420953, 1.2297612996653018)",0.998352121443862,80,311,num_2_2024_04_20_18_00_33
735,15,2,2024-04-20 18:02:51,16,1,-1,7,60.72597600015597,"(1.0283470468280664, 0.5077974018354185)","(0.46236350302174695, 0.6936065781054216)","(0.47992673079320636, 1.0463485274232065)",0.7063578406962377,85,194,num_2_2024_04_20_18_00_33
736,16,2,2024-04-20 18:02:55,17,1,1,25,74.77992681633442,"(0.398768253782805, 0.629405511767571)","(0.7572901583221707, 1.009787663929017)","(0.8503486041448889, 1.139853077978)",0.3198555065692829,93,95,num_2_2024_04_20_18_00_33
737,17,2,2024-04-20 18:02:59,18,1,1,43,64.01425491565443,"(0.5648012506787767, 0.5175669247141823)","(1.122562751493308, 0.7190073375902062)","(1.019376060917016, 1.1110824470380636)",0.8108523529240989,83,312,num_2_2024_04_20_18_00_33
738,18,2,2024-04-20 18:03:03,19,1,-1,47,81.84119653131938,"(1.3495601446361671, 0.6092507203920918)","(1.1690323181995688, 0.957385206352772)","(0.7640367113250794, 1.2297612996653018)",0.9761356008174926,80,302,num_2_2024_04_20_18_00_33
739,19,2,2024-04-20 18:03:07,20,1,1,36,55.26297666554576,"(0.6336928713105311, 0.3736577689278897)","(1.2741243168831686, 0.344843532545847)","(1.0013944165795556, 1.0319632119532383)",1.478533127594421,70,257,num_2_2024_04_20_18_00_33
740,20,2,2024-04-20 18:03:10,21,1,-1,73,59.7352325251165,"(0.989396481053113, 0.4344849397953736)","(0.3766722583168485, 0.5029941768013044)","(0.6201835566253968, 1.078715487230635)",1.250204430781431,74,279,num_2_2024_04_20_18_00_33
741,21,2,2024-04-20 18:03:14,22,1,-1,63,52.19430889798203,"(0.9559047682430775, 0.3404720688257725)","(0.30299049013477053, 0.2585607122803426)","(0.7100917783126984, 1.0067889098807936)",1.7036160301201064,65,279,num_2_2024_04_20_18_00_33
742,22,2,2024-04-20 18:03:18,23,1,-1,48,63.827662250449166,"(1.027302036086837, 0.5061808128383516)","(0.4600644793910413, 0.6894034467130479)","(0.5410643215405714, 0.8125871510362223)",0.2948572497940523,94,765,num_2_2024_04_20_18_00_33
